id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI0007436,Juliana,Cardona Restrepo,CC,711162844,1991-09-03,2024-10-05,BASICO,384.0,Pasto,Nariño,ACTIVO,REFERIDO
CLI0007437,Iván,Herrera Sánchez,CC,1194911846,1965-01-26,2024-08-21,BASICO,538.0,,Antioquia,ACTIVO,APP_MOVIL
CLI0007438,Claudia,Herrera Ortiz,CC,238613326,1999-09-18,2024-05-06,BASICO,457.0,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0007439,Juan,Ruiz Martínez,CC,517774024,1961-10-25,2024-07-05,PREMIUM,737.0,Magangué,Bolívar,BLOQUEADO,APP_MOVIL
CLI0007440,Yolanda,Pérez Arango,CC,165257310,1988-07-05,2024-08-10,ESTANDAR,575.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0007441,Camila,Flores Flores,CE,142711585,1967-01-18,2024-05-27,ESTANDAR,605.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0007442,Ricardo,Sánchez López,CC,123125258,1967-02-19,2024-08-16,BASICO,300.0,Envigado,Antioquia,BLOQUEADO,PORTAL_WEB
CLI0007443,Laura,Cardona Pérez,CC,920183970,1974-11-26,2024-02-22,BASICO,337.0,Tuluá,Valle,ACTIVO,APP_MOVIL
CLI0007444,Patricia,Torres Romero,CC,266117387,1970-10-19,2024-11-16,PREMIUM,739.0,Villavicencio,Meta,INACTIVO,REFERIDO
CLI0007445,Mauricio,Cardona Romero,CC,288189109,1996-01-08,2024-07-13,BASICO,453.0,Barranquilla,Atlántico,ACTIVO,PORTAL_WEB
CLI0007446,María,Restrepo Vásquez,CC,831411251,1990-07-23,2024-04-01,BASICO,372.0,Malambo,Atlántico,ACTIVO,APP_MOVIL
CLI0007447,Juan,Nieto Flores,CC,351416339,1963-10-29,2024-02-14,BASICO,456.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0007448,Juan,Muñoz Sánchez,CC,13721059,1979-04-14,2024-06-24,BASICO,354.0,Medellín,Antioquia,ACTIVO,CORRESPONSAL
CLI0007449,Ana,Vargas Romero,CC,273290217,1962-01-04,2024-11-29,BASICO,383.0,Cali,Valle,ACTIVO,REFERIDO
CLI0007450,Valentina,Salcedo Vargas,PP,69410213,1973-11-25,2024-04-07,PREMIUM,780.0,Envigado,Antioquia,ACTIVO,CORRESPONSAL
CLI0007451,Cristian,Jiménez Castillo,CC,260757478,1994-09-16,2024-08-24,ESTANDAR,552.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0007452,Yolanda,Rivera Rodríguez,CC,144028713,1998-07-27,2024-11-16,BASICO,436.0,Villavicencio,Meta,ACTIVO,APP_MOVIL
CLI0007453,María,Jiménez Castillo,CC,148680903,1999-09-07,2024-04-15,ESTANDAR,606.0,Bucaramanga,Santander,ACTIVO,FUERZA_VENTAS
CLI0007454,Luisa,Ruiz Ruiz,CC,1168280694,1981-11-02,2024-02-09,BASICO,,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0007455,Yolanda,Ortiz Ruiz,CC,192809220,2000-08-13,2024-01-22,BASICO,354.0,Zipaquirá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0007456,Miguel,Restrepo Vargas,CC,151087447,1966-03-20,2024-10-20,BASICO,445.0,Floridablanca,Santander,ACTIVO,REFERIDO
CLI0007457,Juan,Ruiz Vargas,CC,104688451,1972-09-09,2024-09-06,PREMIUM,655.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0007458,Carlos,Morales Salcedo,CC,718230921,1964-05-27,2024-09-13,BASICO,465.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0007459,Melissa,Ruiz Pérez,CC,863227059,2000-04-30,2024-03-15,ESTANDAR,653.0,Zipaquirá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0007460,Juan,Pérez Medina,CC,969026583,1980-02-28,2024-03-24,ESTANDAR,374.0,Envigado,Antioquia,ACTIVO,CORRESPONSAL
CLI0007461,Ricardo,Medina López,CE,171189340,1974-10-11,2024-05-05,ESTANDAR,510.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0007462,Paola,Rodríguez Torres,CC,1150086484,1960-01-19,2024-11-29,BASICO,,Pasto,Nariño,INACTIVO,REFERIDO
CLI0007463,Ana,Vargas Castillo,CC,200354791,2000-10-15,2024-04-18,BASICO,450.0,Floridablanca,Santander,ACTIVO,APP_MOVIL
CLI0007464,Jorge,Sánchez Sánchez,CC,184649722,1983-04-20,2024-11-05,BASICO,415.0,Lorica,Córdoba,ACTIVO,REFERIDO
CLI0007465,Paola,Pérez García,CC,190440236,1973-06-29,2024-08-14,BASICO,396.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0007466,Juan,Vargas Díaz,CC,69918847,1996-06-28,2024-01-04,BASICO,319.0,Barranquilla,Atlántico,BLOQUEADO,REFERIDO
CLI0007467,Patricia,Arango Díaz,CE,289974894,1973-03-03,2024-08-11,BASICO,414.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007468,Carlos,Martínez Salcedo,CC,1134563465,1967-08-24,2024-06-13,PREMIUM,578.0,Cartagena,Bolívar,ACTIVO,PORTAL_WEB
CLI0007469,Ana,Díaz Cardona,CC,1087344662,1964-09-04,2024-03-15,PREMIUM,660.0,Facatativá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0007470,Daniela,Flores Ruiz,CC,462995535,1961-03-07,2024-02-25,BASICO,358.0,Cali,Valle,BLOQUEADO,
CLI0007471,Felipe,Torres Gómez,CC,489580981,1996-05-13,2024-04-23,BASICO,444.0,Itagüí,Antioquia,ACTIVO,PORTAL_WEB
CLI0007472,María,Romero Díaz,CC,1115799172,1983-03-23,2024-07-20,PREMIUM,664.0,Cartagena,Bolívar,ACTIVO,APP_MOVIL
CLI0007473,Natalia,Restrepo Restrepo,CE,509856001,1968-02-16,2024-09-26,PREMIUM,714.0,Ipiales,Nariño,ACTIVO,APP_MOVIL
CLI0007474,Juliana,Arango Medina,CC,313939265,1994-06-01,2024-04-06,ESTANDAR,614.0,Tumaco,Nariño,ACTIVO,APP_MOVIL
CLI0007475,Luisa,Morales Díaz,CC,414909752,1983-04-05,2024-02-11,BASICO,363.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0007476,Jorge,Salcedo Medina,CC,787469176,1961-07-20,2024-12-23,BASICO,483.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0007477,Ricardo,Muñoz Vásquez,CC,45448520,1996-03-07,2024-03-30,PREMIUM,795.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0007478,Jorge,Arango Flores,CC,275770233,1974-01-22,2024-10-28,ESTANDAR,383.0,Envigado,Antioquia,ACTIVO,
CLI0007479,Andrés,Ramírez Arango,CC,138745102,1964-12-13,2024-08-09,BASICO,391.0,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0007480,Héctor,Medina Herrera,CC,628884815,1984-09-28,2024-01-15,ESTANDAR,665.0,Floridablanca,Santander,ACTIVO,APP_MOVIL
CLI0007481,Patricia,Martínez Rodríguez,CC,666062020,1975-06-25,2024-10-21,ESTANDAR,479.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007482,Iván,Muñoz Medina,CC,689239759,1968-07-12,2024-03-07,ESTANDAR,486.0,Girón,Santander,ACTIVO,APP_MOVIL
CLI0007483,Camila,Sánchez Ramírez,CC,1005310884,2001-12-06,2024-08-27,BASICO,336.0,Soacha,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0007484,Sandra,Rivera Nieto,CC,644313791,1970-10-09,2024-01-09,PREMIUM,624.0,Soacha,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0007485,Diego,Romero Torres,CC,1018620905,1975-09-17,2024-11-03,ESTANDAR,609.0,Cartagena,Bolívar,ACTIVO,REFERIDO
CLI0007486,Ana,González Gómez,CC,529992134,1979-02-04,2024-08-11,PREMIUM,652.0,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0007487,Alejandro,Martínez Torres,CC,499324139,1983-05-04,2024-07-13,ESTANDAR,,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0007488,Camila,Rivera Ruiz,CC,1198471941,1980-11-15,2024-03-12,BASICO,494.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007489,Claudia,Restrepo Pérez,CE,1153359257,1986-12-10,2024-01-11,ESTANDAR,530.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007490,Ricardo,Vargas Vásquez,CC,169045602,1977-08-31,2024-01-18,BASICO,414.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007491,Cristian,Romero Cardona,CC,683312596,1994-07-10,2024-04-27,ESTANDAR,532.0,Cartagena,Bolívar,ACTIVO,APP_MOVIL
CLI0007492,Cristian,Castillo Ospina,CC,378021433,1991-07-05,2024-05-03,BASICO,362.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007493,Daniela,Pérez Díaz,CC,815978958,1961-03-19,2024-02-24,PREMIUM,695.0,Zipaquirá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0007494,Carlos,Flores Cardona,CC,412412896,1989-03-17,2024-09-13,BASICO,454.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0007495,Alejandro,Flores Rodríguez,CC,114186238,1984-01-07,2024-03-06,ESTANDAR,476.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007496,Miguel,Gómez Nieto,NIT,1150348075,1990-07-20,2024-02-26,ELITE,727.0,Malambo,Atlántico,ACTIVO,PORTAL_WEB
CLI0007497,Laura,Salcedo Jiménez,CC,577405786,1978-08-26,2024-11-15,ESTANDAR,561.0,Girón,Santander,INACTIVO,CORRESPONSAL
CLI0007498,María,Vargas Flores,CC,1085920379,1976-11-09,2024-12-18,ESTANDAR,479.0,Pitalito,Huila,ACTIVO,FUERZA_VENTAS
CLI0007499,Melissa,Ramírez Romero,CC,1057017044,2000-10-08,2024-09-03,ELITE,873.0,Barranquilla,Atlántico,ACTIVO,REFERIDO
CLI0007500,Melissa,Martínez Pérez,CC,460839972,2001-12-23,2024-01-26,ELITE,,Malambo,Atlántico,BLOQUEADO,REFERIDO
CLI0007501,Sergio,Nieto Nieto,CC,474227529,1963-02-08,2024-02-26,PREMIUM,534.0,Soacha,Cundinamarca,BLOQUEADO,REFERIDO
CLI0007502,Melissa,Jiménez Muñoz,CC,1096256465,1986-04-15,2024-04-26,PREMIUM,654.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0007503,Ricardo,Muñoz Medina,CC,1009095336,1986-07-14,2024-08-10,ESTANDAR,641.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0007504,Alejandro,Ospina Romero,CC,851185718,1962-05-27,2024-07-05,ESTANDAR,530.0,Palmira,Valle,BLOQUEADO,REFERIDO
CLI0007505,Claudia,Jiménez Muñoz,NIT,86029695,1977-01-16,2024-05-09,ESTANDAR,,Neiva,Huila,ACTIVO,CORRESPONSAL
CLI0007506,Valentina,Restrepo Flores,CC,97727901,1964-12-28,2024-02-20,BASICO,348.0,Medellín,Antioquia,ACTIVO,CORRESPONSAL
CLI0007507,Claudia,Medina Sánchez,CC,260933856,1975-05-06,2024-05-15,PREMIUM,610.0,Pitalito,Huila,ACTIVO,REFERIDO
CLI0007508,Natalia,Torres Vásquez,CC,843232265,1964-07-22,2024-03-24,PREMIUM,653.0,Zipaquirá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0007509,Ricardo,Medina Gómez,NIT,1012623957,1993-04-21,2024-06-20,ESTANDAR,630.0,Tumaco,Nariño,ACTIVO,CORRESPONSAL
CLI0007510,Melissa,Flores Nieto,PP,1120071422,1997-05-28,2024-11-01,BASICO,367.0,Zipaquirá,Cundinamarca,ACTIVO,REFERIDO
CLI0007511,Juan,Pérez Ramírez,CC,1185831187,1987-07-11,2024-05-03,BASICO,302.0,Medellín,Antioquia,ACTIVO,REFERIDO
CLI0007512,Sergio,Nieto Sánchez,CC,1101000011,1991-01-18,2024-05-30,BASICO,380.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007513,Iván,Rivera Rivera,CC,481535164,1968-10-25,2024-12-27,PREMIUM,677.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0007514,Juan,Jiménez Restrepo,CC,189142904,1962-02-14,2024-01-09,ESTANDAR,527.0,Montería,Córdoba,ACTIVO,CORRESPONSAL
CLI0007515,Diego,Medina Muñoz,PP,688932383,1999-01-24,2024-08-14,PREMIUM,860.0,Zipaquirá,Cundinamarca,INACTIVO,REFERIDO
CLI0007516,María,Romero Cardona,CC,837994911,1971-05-18,2024-01-13,BASICO,430.0,Cartagena,Bolívar,ACTIVO,CORRESPONSAL
CLI0007517,Patricia,Vásquez Pérez,CC,387135960,1994-04-07,2024-03-22,PREMIUM,656.0,Facatativá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0007518,Óscar,Ruiz Vargas,CE,842799042,1987-12-31,2024-06-06,PREMIUM,733.0,,Antioquia,ACTIVO,CORRESPONSAL
CLI0007519,Felipe,Torres Vásquez,CC,936212388,1981-05-12,2024-02-13,PREMIUM,569.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007520,Carlos,Vásquez Sánchez,CC,955983530,1968-11-22,2024-06-04,BASICO,317.0,Bello,Antioquia,ACTIVO,FUERZA_VENTAS
CLI0007521,Claudia,Jiménez Medina,CC,395341382,1994-04-29,2024-01-18,PREMIUM,780.0,Tuluá,Valle,ACTIVO,APP_MOVIL
CLI0007522,Valentina,García Herrera,CC,523584508,1969-08-15,2024-06-12,ESTANDAR,543.0,Zipaquirá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007523,Laura,Vásquez Muñoz,CC,1079746816,1967-06-08,2024-02-26,BASICO,335.0,Facatativá,Cundinamarca,INACTIVO,PORTAL_WEB
CLI0007524,Ricardo,Ramírez Cardona,CC,168681050,1988-08-20,2024-03-09,ESTANDAR,601.0,Floridablanca,Santander,ACTIVO,REFERIDO
CLI0007525,Ana,López Ospina,CC,324584947,1976-12-27,2024-04-21,ESTANDAR,481.0,Buenaventura,Valle,INACTIVO,APP_MOVIL
CLI0007526,Juliana,Rodríguez Arango,CC,543565014,1978-06-02,2024-02-11,BASICO,413.0,Medellín,Antioquia,ACTIVO,
CLI0007527,Patricia,Ortiz Díaz,CC,760121408,1978-05-14,2024-04-26,BASICO,444.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0007528,Melissa,Arango Flores,CC,762692132,1968-07-13,2024-05-19,ESTANDAR,496.0,Barranquilla,Atlántico,ACTIVO,PORTAL_WEB
CLI0007529,Carlos,Restrepo Martínez,CE,223302262,1976-01-09,2024-07-17,ELITE,694.0,Facatativá,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0007530,Patricia,Díaz Vásquez,CC,590770948,2001-10-20,2024-04-16,BASICO,351.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007531,Héctor,González Jiménez,CC,92678728,1984-07-26,2024-08-10,BASICO,492.0,Bucaramanga,Santander,ACTIVO,APP_MOVIL
CLI0007532,Camila,Díaz Rivera,CC,157166421,1963-10-25,2024-08-10,ELITE,715.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0007533,Mauricio,Ospina Ruiz,CC,245393042,1987-06-17,2024-11-12,BASICO,300.0,Itagüí,Antioquia,ACTIVO,REFERIDO
CLI0007534,Felipe,Ruiz Ramírez,CC,1013572608,1973-02-02,2024-04-01,BASICO,425.0,Medellín,Antioquia,ACTIVO,
CLI0007535,Carlos,Gómez López,CC,971783316,1976-09-25,2024-12-02,PREMIUM,,Soacha,Cundinamarca,INACTIVO,APP_MOVIL
CLI0007536,Felipe,Salcedo Ramírez,CC,497605935,1971-05-18,2024-04-28,ESTANDAR,549.0,Acacías,Meta,ACTIVO,APP_MOVIL
CLI0007537,Daniela,Arango Vásquez,CC,124679695,1998-05-07,2024-05-25,PREMIUM,596.0,Magangué,Bolívar,ACTIVO,
CLI0007538,Diego,Rivera Torres,CC,1066638858,1960-08-02,2024-10-25,PREMIUM,710.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007539,Jorge,Nieto Salcedo,CC,606366987,1976-09-24,2024-05-06,BASICO,300.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007540,Ana,Ramírez Ospina,CC,303482677,1962-10-08,2024-04-15,ESTANDAR,459.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007541,Claudia,Salcedo Castillo,CC,427266250,1970-02-11,2024-09-06,ESTANDAR,429.0,Bogotá,Cundinamarca,ACTIVO,REFERIDO
CLI0007542,Paola,Vargas Ortiz,CC,510921671,1966-03-30,2024-11-01,BASICO,586.0,Neiva,Huila,ACTIVO,REFERIDO
CLI0007543,Héctor,Medina Castillo,CC,229379500,1999-05-03,2024-04-26,BASICO,406.0,Cartagena,Bolívar,ACTIVO,APP_MOVIL
CLI0007544,Felipe,Morales Pérez,CE,170258930,1962-12-20,2024-11-02,ESTANDAR,507.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007545,Sergio,Vásquez Ramírez,CC,1072330340,1970-06-14,2024-09-20,PREMIUM,751.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0007546,Sandra,Cardona Morales,CC,819178931,1972-02-11,2024-03-10,BASICO,362.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007547,Paola,González Ramírez,CC,1140433153,1984-04-25,2024-01-17,ESTANDAR,560.0,,Cundinamarca,ACTIVO,
CLI0007548,Juliana,Arango Díaz,CC,1157272283,1971-10-21,2024-05-15,ELITE,787.0,Acacías,Meta,ACTIVO,REFERIDO
CLI0007549,Yolanda,Torres Muñoz,CC,195839974,1972-09-09,2024-09-19,PREMIUM,655.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007550,Andrés,Pérez Rivera,CC,1148834114,1981-09-12,2024-08-11,PREMIUM,662.0,Facatativá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0007551,Cristian,Ramírez Medina,CC,332078133,1984-02-08,2024-08-05,BASICO,480.0,Facatativá,Cundinamarca,INACTIVO,PORTAL_WEB
CLI0007552,Claudia,Arango Muñoz,CC,981310556,1988-02-13,2024-07-09,PREMIUM,729.0,Cartagena,Bolívar,ACTIVO,REFERIDO
CLI0007553,Carlos,Castillo Vásquez,CC,500385345,1995-12-02,2024-10-22,ESTANDAR,513.0,Malambo,Atlántico,ACTIVO,REFERIDO
CLI0007554,Sergio,González Restrepo,CC,262302268,1971-01-18,2024-08-23,BASICO,422.0,Zipaquirá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0007555,Miguel,Vargas Ramírez,CC,351055725,1978-04-06,2024-10-20,BASICO,406.0,Tuluá,Valle,ACTIVO,
CLI0007556,Héctor,Vargas García,CC,599232258,1966-08-15,2024-10-16,BASICO,,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0007557,Óscar,Nieto Rodríguez,CC,1148716736,1960-08-04,2024-03-24,ESTANDAR,583.0,Pitalito,Huila,ACTIVO,REFERIDO
CLI0007558,Melissa,García Morales,CC,261365216,1986-01-12,2024-06-09,BASICO,,Lorica,Córdoba,ACTIVO,PORTAL_WEB
CLI0007559,Diego,Pérez García,CE,115438075,1979-12-26,2024-04-21,ESTANDAR,559.0,Girón,Santander,INACTIVO,CORRESPONSAL
CLI0007560,Natalia,López Herrera,CC,478264702,1980-04-13,2024-06-09,BASICO,,Itagüí,Antioquia,ACTIVO,REFERIDO
CLI0007561,Iván,Vásquez Restrepo,CC,586833617,1982-02-03,2024-06-04,ESTANDAR,621.0,Bello,Antioquia,ACTIVO,APP_MOVIL
CLI0007562,Jorge,Herrera Díaz,CC,778212157,1982-02-22,2024-11-17,BASICO,306.0,Bogotá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007563,Patricia,Cardona Torres,CC,1186993643,1964-06-06,2024-06-28,ESTANDAR,473.0,Envigado,Antioquia,ACTIVO,APP_MOVIL
CLI0007564,Ana,Gómez González,PP,201221377,1965-05-31,2024-04-09,ESTANDAR,553.0,Pasto,Nariño,ACTIVO,CORRESPONSAL
CLI0007565,Felipe,Pérez Díaz,CC,175099333,1992-07-09,2024-05-21,PREMIUM,,Pitalito,Huila,ACTIVO,REFERIDO
CLI0007566,Juan,Jiménez Arango,CC,290078023,1984-07-24,2024-03-19,PREMIUM,673.0,Cartagena,Bolívar,ACTIVO,APP_MOVIL
CLI0007567,María,Restrepo Jiménez,CC,924867495,1991-02-07,2024-11-09,ELITE,868.0,Buenaventura,Valle,ACTIVO,FUERZA_VENTAS
CLI0007568,Diego,Pérez Herrera,CC,805781858,1989-11-27,2024-11-24,ESTANDAR,539.0,Medellín,Antioquia,ACTIVO,CORRESPONSAL
CLI0007569,Alejandro,Ospina Cardona,CE,1148736493,2001-03-24,2024-09-23,ESTANDAR,555.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007570,Paola,Medina Salcedo,CC,870807715,1992-11-15,2024-08-15,BASICO,300.0,Malambo,Atlántico,ACTIVO,REFERIDO
CLI0007571,Andrés,Muñoz Medina,CC,412081607,2002-12-30,2024-01-15,ESTANDAR,494.0,Palmira,Valle,ACTIVO,REFERIDO
CLI0007572,Ricardo,Arango Sánchez,CC,893563540,1973-11-09,2024-03-04,ELITE,718.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0007573,Diego,Flores Martínez,CC,552114511,1980-11-29,2024-12-20,PREMIUM,617.0,Facatativá,Cundinamarca,ACTIVO,
CLI0007574,Camila,Díaz Jiménez,CC,770650769,1961-10-18,2024-09-27,BASICO,466.0,Palmira,Valle,ACTIVO,APP_MOVIL
CLI0007575,Ricardo,Ortiz Rodríguez,CC,343593147,1961-12-17,2024-07-31,BASICO,515.0,Tumaco,Nariño,ACTIVO,APP_MOVIL
CLI0007576,Andrés,Flores Gómez,CC,175484457,1970-02-17,2024-03-01,BASICO,519.0,,Antioquia,ACTIVO,CORRESPONSAL
CLI0007577,María,Salcedo Restrepo,CC,542187064,1986-09-29,2024-06-20,ESTANDAR,490.0,Medellín,Antioquia,ACTIVO,APP_MOVIL
CLI0007578,Cristian,Ruiz Jiménez,PP,1177063747,1983-01-02,2024-09-28,BASICO,461.0,Bucaramanga,Santander,ACTIVO,PORTAL_WEB
CLI0007579,Laura,Rodríguez Castillo,CC,721189225,1983-08-24,2024-10-20,BASICO,536.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007580,Laura,Cardona Díaz,CC,1014936781,1963-01-25,2024-03-05,PREMIUM,726.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007581,Carlos,Ramírez Morales,CE,681407808,1982-12-04,2024-06-18,BASICO,563.0,Villavicencio,Meta,ACTIVO,PORTAL_WEB
CLI0007582,Iván,Ospina Ortiz,CC,1073568908,1994-07-31,2024-07-31,BASICO,464.0,,Atlántico,BLOQUEADO,REFERIDO
CLI0007583,Sandra,Romero Medina,CE,447314548,1990-07-25,2024-11-08,BASICO,322.0,Zipaquirá,Cundinamarca,ACTIVO,FUERZA_VENTAS
CLI0007584,Diego,Romero Medina,CE,660295407,1993-09-20,2024-03-23,ESTANDAR,454.0,Neiva,Huila,ACTIVO,REFERIDO
CLI0007585,Andrés,Rodríguez Cardona,CE,480840306,2000-05-13,2024-08-29,ESTANDAR,581.0,Acacías,Meta,ACTIVO,APP_MOVIL
CLI0007586,Sergio,Romero Salcedo,CC,644996865,1973-01-30,2024-08-13,PREMIUM,719.0,Facatativá,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007587,Alejandro,Ruiz Ortiz,CC,1113677847,1988-09-30,2024-01-10,ELITE,,Girón,Santander,ACTIVO,REFERIDO
CLI0007588,Daniela,Díaz García,NIT,894438833,1972-09-01,2024-06-23,BASICO,300.0,Buenaventura,Valle,ACTIVO,
CLI0007589,Diego,Medina Castillo,CC,652112504,1981-09-19,2024-05-08,ESTANDAR,537.0,Buenaventura,Valle,ACTIVO,APP_MOVIL
CLI0007590,Camila,Castillo González,CC,55079391,2001-04-04,2024-06-28,ESTANDAR,580.0,Floridablanca,Santander,INACTIVO,APP_MOVIL
CLI0007591,Juan,Morales Vargas,CC,1173785883,1982-03-15,2024-05-27,BASICO,485.0,Girón,Santander,ACTIVO,APP_MOVIL
CLI0007592,Juan,Arango Nieto,CC,225404011,1986-05-24,2024-06-18,ESTANDAR,726.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007593,Andrés,Gómez Vásquez,CC,413799907,1980-10-24,2024-11-21,BASICO,432.0,Magangué,Bolívar,ACTIVO,REFERIDO
CLI0007594,Patricia,Vargas González,CC,720415659,1961-03-09,2024-02-11,ESTANDAR,560.0,Soacha,Cundinamarca,ACTIVO,APP_MOVIL
CLI0007595,Paola,Salcedo Muñoz,CC,421409632,2000-11-30,2024-08-27,BASICO,593.0,Soacha,Cundinamarca,ACTIVO,REFERIDO
CLI0007596,Sergio,Ospina Díaz,CC,1052311884,1997-07-15,2024-03-17,BASICO,341.0,Itagüí,Antioquia,ACTIVO,APP_MOVIL
CLI0007597,Diego,Ramírez Ortiz,PP,120338807,1975-07-20,2024-08-30,ESTANDAR,557.0,Facatativá,Cundinamarca,ACTIVO,REFERIDO
CLI0007598,Iván,Morales Muñoz,CC,1137792729,1980-02-23,2024-08-14,PREMIUM,570.0,Soacha,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0007599,Daniela,Gómez Medina,CC,1131173354,1976-06-21,2024-02-08,PREMIUM,700.0,Soledad,Atlántico,BLOQUEADO,CORRESPONSAL
CLI0007600,Natalia,Flores Medina,CC,69788586,1964-07-22,2024-03-04,ESTANDAR,574.0,Malambo,Atlántico,INACTIVO,REFERIDO
CLI0007601,Laura,Romero Sánchez,CC,324543547,1997-07-08,2024-10-06,BASICO,468.0,Bello,Antioquia,ACTIVO,CORRESPONSAL
CLI0007602,Ricardo,Nieto Castillo,PP,846954792,2001-05-30,2024-03-07,PREMIUM,840.0,Bogotá,Cundinamarca,ACTIVO,CORRESPONSAL
CLI0007603,Felipe,Díaz Martínez,CE,264409431,1995-06-27,2024-10-30,ESTANDAR,535.0,,Cundinamarca,ACTIVO,PORTAL_WEB
CLI0007604,Iván,Gómez Gómez,CC,647657412,1988-10-07,2024-07-31,ELITE,726.0,Envigado,Antioquia,ACTIVO,REFERIDO
CLI0007605,Claudia,Romero González,CC,282622280,2002-04-15,2024-08-08,ESTANDAR,421.0,Bogotá,Cundinamarca,ACTIVO,
CLI0007606,Melissa,Ramírez Rivera,CE,486744788,1976-06-26,2024-04-30,PREMIUM,688.0,Palmira,Valle,ACTIVO,CORRESPONSAL
CLI0007607,María,Salcedo Restrepo,CC,893065997,1961-04-06,2024-06-24,ELITE,804.0,Itagüí,Antioquia,INACTIVO,APP_MOVIL
CLI0007608,Ricardo,Ruiz Ospina,CC,980164568,1990-05-19,2024-04-30,ESTANDAR,591.0,Pitalito,Huila,ACTIVO,CORRESPONSAL
CLI0007609,Diego,Sánchez Muñoz,CC,501306625,1968-05-17,2024-10-11,ESTANDAR,497.0,Palmira,Valle,ACTIVO,CORRESPONSAL
CLI0007610,Alejandro,Vargas García,CC,919514913,1967-05-23,2024-11-28,ESTANDAR,568.0,Cali,Valle,ACTIVO,REFERIDO
